"DATA","Temperatura massima (°C)","Temperatura media (°C)","Temperatura minima (°C)","Temperatura classe","Precipitazione (mm)","Precipitazione classe","Umidità massima (%)","Umidità media (%)","Umidità minima (%)","Umidità classe"
"1993-09-20","18.2","15.1","12.3","M000","0.0","MZ","92","82","69","M000"
"1993-09-21","18.1","15.7","14.2","M000","0.2","MZ","89","84","70","M000"
"1993-09-22","15.0","13.1","11.8","M000","76.0","MZ","94","90","79","M000"
"1993-09-23","14.5","11.6","10.8","M000","141.4","MZ","94","91","80","M000"
"1993-09-24","13.3","11.5","9.6","M000","99.4","MZ","95","94","93","M000"
"1993-09-25","11.3","9.5","8.5","M000","4.2","MZ","95","94","94","M000"
"1993-09-26","12.3","9.2","6.3","M000","0.0","MZ","95","79","62","M000"
"1993-09-27","10.3","6.8","2.9","M000","34.2","MZ","93","80","59","M000"
"1993-09-28","9.6","6.4","4.7","M000","0.0","MZ","90","82","70","M000"
"1993-09-29","12.7","8.7","4.6","M000","0.0","MZ","79","64","40","M000"
"1993-09-30","11.2","7.2","5.3","M000","10.8","MZ","91","80","64","M000"
"1993-10-01","8.3","6.8","5.6","M000","30.6","MZ","94","91","85","M000"
"1993-10-02","8.9","7.2","5.4","M000","31.2","MZ","95","87","52","M000"
"1993-10-03","11.9","8.6","5.1","M000","0.0","MZ","90","66","35","M000"
"1993-10-04","13.4","10.2","7.8","M000","0.0","MZ","69","50","33","M000"
"1993-10-05","11.6","8.2","6.4","M000","11.6","MZ","93","79","48","M000"
"1993-10-06","9.6","7.6","6.4","M000","17.8","MZ","94","91","85","M000"
"1993-10-07","10.5","7.8","6.4","M000","22.6","MZ","91","84","74","M000"
"1993-10-08","10.2","8.3","7.0","M000","19.4","MZ","94","85","47","M000"
"1993-10-09","12.3","9.0","6.2","M000","0.0","MZ","87","75","55","M000"
"1993-10-10","9.0","7.4","6.9","M000","1.0","MZ","95","90","80","M000"
"1993-10-11","9.1","7.9","7.0","M000","0.2","MZ","95","95","94","M000"
"1993-10-12","10.3","9.0","8.1","M000","13.2","MZ","95","95","91","M000"
"1993-10-13","12.9","9.3","7.5","M000","12.0","MZ","92","86","74","M000"
"1993-10-14","12.7","9.9","8.1","M000","3.8","MZ","94","89","80","M000"
"1993-10-15","12.1","8.4","6.5","M000","0.0","MZ","93","84","64","M000"
"1993-10-16","10.0","7.3","5.6","M000","2.4","MZ","91","79","55","M000"
"1993-10-17","10.9","7.9","5.6","M000","10.2","MZ","94","88","78","M000"
"1993-10-18","12.8","9.2","6.9","M000","0.0","MZ","93","80","60","M000"
"1993-10-19","12.7","9.5","8.2","M000","0.6","MZ","93","80","56","M000"
"1993-10-20","14.1","10.5","7.7","M000","0.4","MZ","95","78","55","M000"
"1993-10-21","","","","M000","0.2","MZ","","","","M000"
"1993-10-22","","","","M000","16.8","MZ","","","","M000"
"1993-10-23","8.6","6.1","3.1","M000","0.8","MZ","93","74","52","M000"
"1993-10-24","6.7","4.4","2.6","M000","9.6","MZ","93","84","54","M000"
"1993-10-25","10.9","5.7","2.2","M000","3.6","MZ","93","79","48","M000"
"1993-10-26","10.9","6.9","4.8","M000","0.2","MZ","83","63","40","M000"
"1993-10-27","9.3","6.4","4.1","M000","0.0","MZ","86","70","52","M000"
"1993-10-28","10.7","7.1","5.1","M000","0.0","MZ","90","68","50","M000"
"1993-10-29","9.9","6.8","4.1","M000","0.0","MZ","81","68","52","M000"
"1993-10-30","9.7","6.7","3.6","M000","0.0","MZ","84","61","39","M000"
"1993-10-31","6.2","3.9","2.8","M000","9.0","MZ","92","86","74","M000"
"1993-11-01","6.7","4.8","2.9","M000","4.4","MZ","94","91","86","M000"
"1993-11-02","7.5","6.0","5.1","M000","5.0","MZ","94","92","89","M000"
"1993-11-03","10.0","7.5","6.0","M000","0.0","MZ","91","81","69","M000"
"1993-11-04","10.2","8.0","6.4","M000","0.0","MZ","90","75","58","M000"
"1993-11-05","9.1","7.9","7.1","M000","14.0","MZ","89","80","67","M000"
"1993-11-06","8.3","7.2","6.2","M000","10.8","MZ","94","91","78","M000"
"1993-11-07","6.8","5.1","3.0","M000","27.4","MZ","92","88","82","M000"
"1993-11-08","9.1","5.8","3.2","M000","0.0","MZ","86","73","51","M000"
"1993-11-09","9.0","6.0","4.3","M000","0.0","MZ","91","70","49","M000"
"1993-11-10","9.0","5.6","4.0","M000","0.0","MZ","92","73","44","M000"
"1993-11-11","5.8","4.5","3.3","M000","0.4","MZ","93","86","79","M000"
"1993-11-12","5.6","3.8","2.1","M000","0.0","MZ","92","80","41","M000"
"1993-11-13","9.0","5.0","2.8","M000","0.0","MZ","62","42","20","M000"
"1993-11-14","6.2","3.6","1.4","M000","0.0","MZ","92","64","22","M000"
"1993-11-15","8.8","5.3","3.5","M000","0.0","MZ","34","24","18","M000"
"1993-11-16","9.4","4.5","2.3","M000","0.0","MZ","43","35","23","M000"
"1993-11-17","3.9","1.4","-1.3","M000","0.0","MZ","71","50","38","M000"
"1993-11-18","-0.6","-1.6","-2.8","M000","0.0","MZ","93","84","67","M000"
"1993-11-19","-2.7","-4.0","-5.6","M000","0.0","MZ","93","92","91","M000"
"1993-11-20","-4.4","-5.7","-7.1","M000","0.0","MZ","91","90","89","M000"
"1993-11-21","-5.0","-6.3","-7.6","M000","0.0","MZ","89","86","70","M000"
"1993-11-22","0.4","-3.1","-5.8","M000","0.2","MZ","69","58","40","M000"
"1993-11-23","-1.6","-2.9","-4.3","M000","0.0","MZ","89","57","47","M000"
"1993-11-24","2.0","0.0","-3.0","M000","3.8","MZ","92","85","65","M000"
"1993-11-25","8.7","4.8","1.6","M000","1.0","MZ","65","47","27","M000"
"1993-11-26","8.9","3.7","1.5","M000","0.0","MZ","62","42","19","M000"
"1993-11-27","3.8","1.8","-1.1","M000","0.0","MZ","83","60","45","M000"
"1993-11-28","7.0","3.4","1.2","M000","0.0","MZ","57","48","36","M000"
"1993-11-29","2.4","-0.9","-2.9","M000","0.0","MZ","93","79","50","M000"
"1993-11-30","-0.1","-1.9","-3.6","M000","0.6","MZ","88","73","51","M000"
"1993-12-01","0.0","-1.4","-3.0","M000","1.4","MZ","92","83","51","M000"
"1993-12-02","8.2","4.7","0.0","M000","0.4","MZ","68","47","31","M000"
"1993-12-03","10.9","7.6","4.2","M000","0.0","MZ","53","45","37","M000"
"1993-12-04","11.9","8.0","6.1","M000","0.0","MZ","49","40","28","M000"
"1993-12-05","9.6","7.4","5.7","M000","0.0","MZ","53","45","37","M000"
"1993-12-06","8.4","4.9","3.0","M000","0.0","MZ","70","53","39","M000"
"1993-12-07","3.5","1.2","-0.2","M000","0.8","MZ","95","89","67","M000"
"1993-12-08","7.0","5.1","-0.5","M000","0.0","MZ","93","58","31","M000"
"1993-12-09","15.3","8.9","0.9","M000","0.0","MZ","91","41","8","M000"
"1993-12-10","10.7","6.3","2.8","M000","0.0","MZ","84","46","13","M000"
"1993-12-11","6.5","3.1","0.8","M000","0.6","MZ","87","45","24","M000"
"1993-12-12","4.8","2.0","0.7","M000","0.0","MZ","55","33","15","M000"
"1993-12-13","4.0","1.1","-0.1","M000","0.0","MZ","68","49","29","M000"
"1993-12-14","3.3","0.5","-0.5","M000","0.2","MZ","84","71","57","M000"
"1993-12-15","4.5","1.3","-0.4","M000","0.0","MZ","88","64","44","M000"
"1993-12-16","2.2","1.0","-0.5","M000","3.0","MZ","92","81","61","M000"
"1993-12-17","9.5","6.3","2.2","M000","0.0","MZ","61","38","30","M000"
"1993-12-18","8.7","5.4","2.2","M000","0.0","MZ","78","52","35","M000"
"1993-12-19","4.4","2.7","1.4","M000","0.2","MZ","86","77","63","M000"
"1993-12-20","12.0","5.8","1.9","M000","0.0","MZ","85","72","42","M000"
"1993-12-21","9.6","4.3","2.2","M000","0.0","MZ","94","56","17","M000"
"1993-12-22","5.9","2.2","-0.5","M000","0.0","MZ","72","25","17","M000"
"1993-12-23","4.8","1.7","-0.8","M000","0.0","MZ","78","47","30","M000"
"1993-12-24","1.9","-0.9","-3.1","M000","2.0","MZ","91","54","25","M000"
"1993-12-25","5.1","0.8","-2.7","M000","1.2","MZ","71","42","22","M000"
"1993-12-26","2.2","-0.3","-3.3","M000","0.0","MZ","87","37","13","M000"
"1993-12-27","3.9","0.2","-2.1","M000","0.0","MZ","35","26","18","M000"
"1993-12-28","1.9","-1.4","-2.7","M000","0.0","MZ","49","38","26","M000"
"1993-12-29","4.2","-0.9","-2.9","M000","0.0","MZ","50","42","26","M000"
"1993-12-30","10.9","2.6","-1.7","M000","0.0","MZ","59","39","20","M000"
"1993-12-31","2.5","0.0","-2.8","M000","0.0","MZ","91","68","48","M000"
"1994-01-01","5.2","2.1","-2.9","M000","3.8","MZ","93","41","12","M000"
"1994-01-02","6.6","0.1","-2.2","M000","1.2","MZ","93","60","17","M000"
"1994-01-03","8.8","4.7","-0.7","M000","7.0","MZ","77","45","24","M000"
"1994-01-04","3.7","-0.3","-2.7","M000","0.0","MZ","87","76","32","M000"
"1994-01-05","5.9","2.3","-0.6","M000","0.0","MZ","92","57","34","M000"
"1994-01-06","0.4","-0.2","-1.1","M000","0.0","MZ","94","93","91","M000"
"1994-01-07","1.8","0.5","-0.5","M000","0.2","MZ","95","94","91","M000"
"1994-01-08","3.7","1.9","0.9","M000","22.0","MZ","93","87","74","M000"
"1994-01-09","6.5","2.9","1.8","M000","21.6","MZ","89","81","65","M000"
"1994-01-10","3.6","1.8","0.1","M000","5.0","MZ","93","75","58","M000"
"1994-01-11","4.0","1.7","0.0","M000","11.2","MZ","94","80","44","M000"
"1994-01-12","10.0","5.0","2.3","M000","26.8","MZ","60","47","28","M000"
"1994-01-13","8.8","5.5","3.5","M000","11.8","MZ","60","49","35","M000"
"1994-01-14","6.2","4.2","2.0","M000","0.0","MZ","91","64","29","M000"
"1994-01-15","5.8","1.5","-2.7","M000","0.0","MZ","92","60","28","M000"
"1994-01-16","1.0","-0.9","-1.9","M000","1.6","MZ","92","84","60","M000"
"1994-01-17","1.5","-0.8","-2.1","M000","0.0","MZ","81","57","39","M000"
"1994-01-18","2.4","-1.0","-2.5","M000","0.0","MZ","83","54","39","M000"
"1994-01-19","1.7","-0.6","-3.0","M000","0.0","MZ","55","38","25","M000"
"1994-01-20","7.0","2.0","-0.5","M000","0.0","MZ","35","26","14","M000"
"1994-01-21","5.2","1.7","-0.1","M000","0.0","MZ","45","31","21","M000"
"1994-01-22","5.2","2.9","-1.2","M000","0.0","MZ","48","35","27","M000"
"1994-01-23","9.3","6.1","2.9","M000","0.0","MZ","51","37","26","M000"
"1994-01-24","11.1","7.8","5.2","M000","0.0","MZ","54","43","34","M000"
"1994-01-25","14.6","9.9","6.1","M000","0.0","MZ","53","39","31","M000"
"1994-01-26","8.8","5.3","2.7","M000","0.0","MZ","55","33","19","M000"
"1994-01-27","9.2","4.3","0.5","M000","0.0","MZ","42","34","24","M000"
"1994-01-28","9.4","4.1","1.2","M000","0.0","MZ","49","27","13","M000"
"1994-01-29","6.2","1.2","-0.8","M000","0.0","MZ","52","31","7","M000"
"1994-01-30","9.3","4.9","2.0","M000","0.0","MZ","46","30","19","M000"
"1994-01-31","11.7","7.1","3.9","M000","0.0","MZ","41","30","19","M000"
"1994-02-01","5.1","2.5","-0.5","M000","0.0","MZ","80","57","36","M000"
"1994-02-02","4.0","1.4","0.2","M000","0.0","MZ","87","67","50","M000"
"1994-02-03","2.3","0.7","-0.1","M000","0.0","MZ","93","84","70","M000"
"1994-02-04","1.3","0.2","-0.2","M000","1.2","MZ","94","94","93","M000"
"1994-02-05","0.8","0.1","-0.3","M000","0.0","MZ","95","95","94","M000"
"1994-02-06","6.2","2.4","-1.2","M000","23.4","MZ","95","68","42","M000"
"1994-02-07","5.3","1.8","-0.3","M000","12.6","MZ","86","64","40","M000"
"1994-02-08","3.6","1.7","-0.1","M000","4.2","MZ","85","66","36","M000"
"1994-02-09","6.6","3.1","0.8","M000","7.8","MZ","54","38","25","M000"
"1994-02-10","4.7","2.0","0.2","M000","0.0","MZ","68","40","29","M000"
"1994-02-11","3.7","0.9","-0.8","M000","0.0","MZ","50","36","26","M000"
"1994-02-12","1.1","-1.4","-3.1","M000","0.0","MZ","63","45","30","M000"
"1994-02-13","-2.1","-4.7","-7.7","M000","0.8","MZ","91","68","36","M000"
"1994-02-14","-6.8","-7.7","-9.2","M000","0.6","MZ","89","88","85","M000"
"1994-02-15","-5.1","-7.4","-8.8","M000","0.6","MZ","89","88","86","M000"
"1994-02-16","-6.9","-8.2","-9.8","M000","0.0","MZ","88","86","83","M000"
"1994-02-17","-5.6","-8.0","-10.0","M000","0.0","MZ","90","85","71","M000"
"1994-02-18","1.2","-3.1","-8.9","M000","0.0","MZ","88","65","36","M000"
"1994-02-19","5.8","2.0","-2.7","M000","0.0","MZ","73","44","30","M000"
"1994-02-20","-0.9","-2.8","-4.5","M000","0.0","MZ","81","75","66","M000"
"1994-02-21","3.5","-0.2","-3.8","M000","0.0","MZ","79","62","46","M000"
"1994-02-22","3.5","0.6","-1.1","M000","0.0","MZ","80","66","51","M000"
"1994-02-23","1.0","-0.2","-1.1","M000","0.0","MZ","91","77","62","M000"
"1994-02-24","5.6","2.6","-1.2","M000","0.0","MZ","80","61","34","M000"
"1994-02-25","9.6","6.1","3.1","M000","0.0","MZ","59","45","31","M000"
"1994-02-26","6.7","4.5","2.9","M000","0.0","MZ","64","56","49","M000"
"1994-02-27","7.1","3.0","0.2","M000","14.2","MZ","93","67","46","M000"
"1994-02-28","2.4","0.6","-0.1","M000","14.6","MZ","95","94","91","M000"
"1994-03-01","4.2","2.5","1.2","M000","1.2","MZ","92","89","87","M000"
"1994-03-02","10.8","6.6","1.5","M000","0.0","MZ","90","57","29","M000"
"1994-03-03","11.4","7.6","4.6","M000","0.0","MZ","80","65","41","M000"
"1994-03-04","14.1","8.9","5.6","M000","0.0","MZ","79","41","9","M000"
"1994-03-05","8.3","5.5","2.8","M000","0.0","MZ","61","47","34","M000"
"1994-03-06","13.5","8.5","3.9","M000","0.0","MZ","57","43","32","M000"
"1994-03-07","10.2","8.0","3.9","M000","0.0","MZ","67","51","35","M000"
"1994-03-08","14.4","10.6","8.1","M000","0.0","MZ","44","37","28","M000"
"1994-03-09","16.8","12.9","10.3","M000","0.0","MZ","46","37","26","M000"
"1994-03-10","16.2","12.3","8.2","M000","0.0","MZ","60","42","30","M000"
"1994-03-11","12.3","10.0","8.0","M000","0.0","MZ","81","61","35","M000"
"1994-03-12","11.2","8.4","6.3","M000","0.0","MZ","87","78","65","M000"
"1994-03-13","9.9","7.3","5.0","M000","0.0","MZ","86","77","67","M000"
"1994-03-14","16.6","12.3","6.1","M000","0.0","MZ","75","41","15","M000"
"1994-03-15","14.3","11.2","6.9","M000","0.0","MZ","75","43","15","M000"
"1994-03-16","13.4","10.2","6.7","M000","0.0","MZ","68","38","16","M000"
"1994-03-17","14.1","9.2","4.7","M000","0.0","MZ","28","19","14","M000"
"1994-03-18","9.8","6.0","2.2","M000","0.0","MZ","43","32","23","M000"
"1994-03-19","8.8","5.9","3.0","M000","0.0","MZ","62","48","35","M000"
"1994-03-20","15.5","9.4","4.2","M000","0.0","MZ","61","38","20","M000"
"1994-03-21","11.9","8.4","6.1","M000","0.0","MZ","81","49","27","M000"
"1994-03-22","13.2","9.6","5.5","M000","0.0","MZ","76","59","41","M000"
"1994-03-23","14.3","11.1","8.6","M000","0.0","MZ","65","52","34","M000"
"1994-03-24","16.5","13.4","9.4","M000","0.0","MZ","73","49","25","M000"
"1994-03-25","17.5","13.5","7.4","M000","0.0","MZ","87","46","20","M000"
"1994-03-26","14.0","9.4","6.3","M000","0.0","MZ","93","63","23","M000"
"1994-03-27","8.4","5.8","4.1","M000","0.0","MZ","78","63","44","M000"
"1994-03-28","9.2","5.7","3.6","M000","0.0","MZ","77","61","48","M000"
"1994-03-29","12.7","8.8","","M000","0.0","MZ","67","55","39","M000"
"1994-03-30","12.2","9.1","5.6","M000","0.0","MZ","77","64","53","M000"
"1994-03-31","11.0","8.8","7.4","M000","0.0","MZ","82","71","57","M000"
"1994-04-01","8.3","6.2","3.7","M000","2.2","MZ","97","74","26","M000"
"1994-04-02","8.7","4.3","2.0","M000","0.0","MZ","50","27","15","M000"
"1994-04-03","8.3","3.2","0.8","M000","0.0","MZ","57","33","14","M000"
"1994-04-04","6.4","3.0","1.0","M000","0.2","MZ","90","53","29","M000"
"1994-04-05","9.2","4.5","-0.3","M000","0.0","MZ","90","29","10","M000"
"1994-04-06","9.4","4.3","1.2","M000","0.0","MZ","36","26","18","M000"
"1994-04-07","6.8","3.1","0.3","M000","0.4","MZ","95","49","19","M000"
"1994-04-08","10.4","5.3","0.9","M000","0.0","MZ","78","29","17","M000"
"1994-04-09","7.8","3.3","1.2","M000","0.0","MZ","85","36","11","M000"
"1994-04-10","8.5","2.6","0.0","M000","0.0","MZ","76","37","18","M000"
"1994-04-11","8.1","4.3","0.9","M000","0.0","MZ","75","35","15","M000"
"1994-04-12","12.3","7.4","0.6","M000","0.0","MZ","80","28","17","M000"
"1994-04-13","14.2","9.4","6.7","M000","0.0","MZ","32","23","14","M000"
"1994-04-14","9.2","4.5","1.0","M000","12.2","MZ","96","66","31","M000"
"1994-04-15","5.0","3.4","1.8","M000","1.4","MZ","96","85","62","M000"
"1994-04-16","3.7","1.7","0.7","M000","33.0","MZ","95","93","74","M000"
"1994-04-17","10.1","6.3","2.3","M000","3.0","MZ","97","87","64","M000"
"1994-04-18","12.7","8.3","5.4","M000","7.8","MZ","96","75","46","M000"
"1994-04-19","5.5","5.0","4.1","M000","2.8","MZ","97","96","96","M000"
"1994-04-20","6.0","4.7","3.3","M000","4.2","MZ","97","95","86","M000"
"1994-04-21","10.8","7.3","4.9","M000","0.4","MZ","90","76","53","M000"
"1994-04-22","12.2","9.3","6.1","M000","3.4","MZ","94","62","41","M000"
"1994-04-23","10.0","7.8","5.6","M000","8.2","MZ","95","81","65","M000"
"1994-04-24","9.6","7.2","5.1","M000","4.6","MZ","96","84","67","M000"
"1994-04-25","7.3","5.1","2.0","M000","20.8","MZ","95","89","80","M000"
"1994-04-26","15.4","11.5","5.3","M000","0.0","MZ","82","53","32","M000"
"1994-04-27","14.9","12.5","8.7","M000","0.0","MZ","70","55","40","M000"
"1994-04-28","17.2","14.1","10.9","M000","0.0","MZ","67","50","34","M000"
"1994-04-29","16.6","13.8","11.3","M000","0.0","MZ","71","59","47","M000"
"1994-04-30","18.2","14.3","9.9","M000","0.0","MZ","72","60","47","M000"
"1994-05-01","20.0","16.8","13.4","M000","0.0","MZ","56","43","30","M000"
"1994-05-02","15.1","12.1","9.6","M000","0.0","MZ","85","69","33","M000"
"1994-05-03","13.4","10.6","8.2","M000","","M0","84","71","57","M000"
"1994-05-04","","","","M000","","M0","","","","M000"
"1994-05-05","","","","M000","","M0","","","","M000"
"1994-05-06","","","","M000","","M0","","","","M000"
"1994-05-07","","","","M000","","M0","","","","M000"
"1994-05-08","","","","M000","","M0","","","","M000"
"1994-05-09","","","","M000","","M0","","","","M000"
"1994-05-10","","","","M000","","M0","","","","M000"
"1994-05-11","","","","M000","","M0","","","","M000"
"1994-05-12","","","","M000","","M0","","","","M000"
"1994-05-13","","","","M000","","M0","","","","M000"
"1994-05-14","","","","M000","","M0","","","","M000"
"1994-05-15","","","","M000","","M0","","","","M000"
"1994-05-16","","","","M000","","M0","","","","M000"
"1994-05-17","","","","M000","","M0","","","","M000"
"1994-05-18","","","","M000","","M0","","","","M000"
"1994-05-19","","","","M000","","M0","","","","M000"
"1994-05-20","","","","M000","","M0","","","","M000"
"1994-05-21","","","","M000","","M0","","","","M000"
"1994-05-22","","","","M000","","M0","","","","M000"
"1994-05-23","","","","M000","","M0","","","","M000"
"1994-05-24","","","","M000","","M0","","","","M000"
"1994-05-25","","","","M000","","M0","","","","M000"
"1994-05-26","","","","M000","","M0","","","","M000"
"1994-05-27","","","","M000","","M0","","","","M000"
"1994-05-28","","","","M000","","M0","","","","M000"
"1994-05-29","","","","M000","","M0","","","","M000"
"1994-05-30","","","","M000","","M0","","","","M000"
"1994-05-31","","","","M000","","M0","","","","M000"
"1994-06-01","","","","M000","","M0","","","","M000"
"1994-06-02","","","","M000","","M0","","","","M000"
"1994-06-03","","","","M000","","M0","","","","M000"
"1994-06-04","","","","M000","","M0","","","","M000"
"1994-06-05","","","","M000","","M0","","","","M000"
"1994-06-06","","","","M000","","M0","","","","M000"
"1994-06-07","","","","M000","","M0","","","","M000"
"1994-06-08","","","","M000","","M0","","","","M000"
"1994-06-09","","","","M000","","M0","","","","M000"
"1994-06-10","","","","M000","","M0","","","","M000"
"1994-06-11","","","","M000","","M0","","","","M000"
"1994-06-12","","","","M000","","M0","","","","M000"
"1994-06-13","","","","M000","","M0","","","","M000"
"1994-06-14","","","","M000","","M0","","","","M000"
"1994-06-15","","","","M000","","M0","","","","M000"
"1994-06-16","","","","M000","","M0","","","","M000"
"1994-06-17","","","","M000","","M0","","","","M000"
"1994-06-18","","","","M000","","M0","","","","M000"
"1994-06-19","","","","M000","","M0","","","","M000"
"1994-06-20","","","","M000","","M0","","","","M000"
"1994-06-21","","","","M000","","M0","","","","M000"
"1994-06-22","","","","M000","","M0","","","","M000"
"1994-06-23","","","","M000","","M0","","","","M000"
"1994-06-24","","","","M000","","M0","","","","M000"
"1994-06-25","","","","M000","","M0","","","","M000"
"1994-06-26","","","","M000","","M0","","","","M000"
"1994-06-27","","","","M000","","M0","","","","M000"
"1994-06-28","","","","M000","","M0","","","","M000"
"1994-06-29","","","","M000","","M0","","","","M000"
"1994-06-30","","","","M000","","M0","","","","M000"
"1994-07-01","","","","M000","","M0","","","","M000"
"1994-07-02","","","","M000","","M0","","","","M000"
"1994-07-03","","","","M000","","M0","","","","M000"
